Student_ID,10th_Percentage,12th_Percentage,Undergraduate_GPA,Number_of_Backlogs,Certifications_Completed,Internship_Experience_Months,Technical_Skills_Count,Projects_Completed,Soft_Skills_Rating,Aptitude_Test_Score,Mock_Interview_Score,Hackathon_Participation,Volunteering_Experience,Extracurricular_Rating,Age,Gender,Location,Placement_Training_Participation,Interview_Call_Rates,Preferred_Role,Previous_Internship_Offers,Desired_Salary_Range,Placement_Offer,Postgraduate_Studies,Specialization_Field,Semester_Trend,Coding_Competitions_Participation,Tech_Stack_Expertise,GitHub_Activity,Leadership_Skills_Rating,Emotional_Intelligence_Score,Time_Management_Skills,Resume_Quality_Score,Alumni_Network_Engagement,Languages_Known,Disability_Status,Fathers_Occupation
STU04795,64.4,98.17,8.47,10,5,17,9,15,3.19,88.47,49.19,2,2,4.97,19,Female,Urban,1,8,Tester,1,7.39,1,Yes,MECH,Declining,4,5,97.02,4.56,2.54,1.92,2.77,35.81,1,Hearing,Government Employee
STU04796,99.6,71.02,6.76,0,0,24,1,2,4.82,62.45,6.82,4,3,3.6,20,Female,Rural,0,6,Data Scientist,4,8.04,0,No,MECH,Consistent,5,1,12.41,1.77,2.64,2.49,2.92,33.69,2,Visual,Technician
STU04797,62.21,50.05,9.05,9,10,23,8,15,3.79,64.96,30.83,0,1,4.15,23,Female,Rural,0,8,Tester,2,7.78,0,No,CIVIL,Declining,5,7,92.79,3.23,1.87,4.83,2.84,41.41,1,Hearing,Mechanic
STU04798,78.09,89.29,8.52,5,9,19,3,5,1.95,34.76,3.59,5,4,2.06,25,Male,Rural,1,7,Developer,1,8.01,0,Yes,IT,Consistent,3,6,61.51,4.53,4.91,2.98,3.01,60,5,Visual,Government Employee
STU04799,56.6,98.65,5.78,0,7,15,6,7,2.84,73,80.3,1,4,2.87,20,Female,Urban,1,2,Data Scientist,1,14.21,1,No,EEE,Improving,1,5,16.82,2.88,4.44,3.28,1.15,20.29,4,Mobility,Teacher
STU04800,90.31,91.53,5.52,1,10,7,5,8,4.14,76.23,87.98,1,2,4.12,19,Other,Urban,0,1,Analyst,0,6.45,0,No,CSE,Declining,3,2,35.54,1.1,3.64,4.89,1.45,90.93,3,Hearing,Clerk
STU04801,85.34,76.97,5.09,7,9,15,9,16,1.15,23.05,7.38,4,0,3.64,23,Other,Urban,1,0,Tester,2,4.2,1,No,MECH,Improving,3,4,84.89,2.77,4.78,4.14,3.13,31.73,4,Mobility,Government Employee
STU04802,71.99,64.13,8.36,9,8,2,6,10,1.33,9.7,63.98,1,0,4.65,24,Male,Rural,0,8,Tester,1,9.87,0,No,IT,Consistent,3,6,85.09,2.41,3.88,1.2,4.03,77.35,3,Hearing,Shopkeeper
STU04803,66.74,76.09,5.98,2,5,22,8,11,3.65,76.06,40.3,0,0,3.85,24,Female,Rural,0,8,Tester,5,13.79,0,No,ECE,Consistent,1,5,91.63,4.34,2.32,3.46,3.31,71.8,3,Visual,Police Officer
STU04804,92.18,91.14,6.35,1,9,0,9,6,3.66,55.46,36.52,3,1,3.14,19,Other,Rural,1,0,Developer,1,11.69,0,No,ECE,Improving,1,1,43.49,4.66,2.28,1.15,1.33,18.71,5,None,Mechanic
STU04805,54.17,72.35,6.83,7,3,1,2,7,3.89,54.06,44.34,1,4,1.9,18,Male,Rural,1,0,Developer,0,5.29,0,No,MECH,Consistent,3,7,59.74,3,3.17,2.49,1.76,45.24,2,Mobility,Army Personnel
STU04806,81.96,51.12,9.69,3,9,21,4,6,2.82,20.41,13.48,5,2,3.21,23,Other,Rural,0,0,Data Scientist,1,7.98,0,No,IT,Improving,0,4,52.91,4.93,1.65,1.9,2.18,26.8,1,Mobility,Army Personnel
STU04807,68.81,57.32,5.07,10,3,18,7,7,4.13,50.22,79.3,1,2,2.87,24,Male,Rural,0,1,Tester,1,13,1,No,ECE,Declining,2,2,77.17,1.12,2.96,2.82,2.68,80.35,5,Mobility,Accountant
STU04808,81.64,88.45,8.52,6,1,9,2,14,2.5,73.9,75.56,1,4,2.03,24,Female,Rural,1,6,Developer,4,5.72,1,Yes,MECH,Declining,1,7,14.75,2.44,2.76,2.05,2.71,15.8,3,Visual,Teacher
STU04809,54.38,99.97,5.73,4,5,3,5,7,1.26,17.94,81.38,5,5,2.44,20,Other,Urban,0,1,Data Scientist,2,8.26,1,No,MECH,Improving,3,7,65.77,3.73,1.08,4.59,4.38,67.01,4,Visual,Teacher
STU04810,87.62,79.4,7.56,3,9,5,2,3,3.37,35.65,9.83,0,4,1.22,24,Other,Urban,0,3,Data Scientist,5,9.68,1,Yes,IT,Improving,1,10,45.79,3.05,4.07,1.95,4.65,39.93,3,Hearing,Police Officer
STU04811,67.9,51.42,5.35,10,8,16,4,5,4.88,46.99,93.14,3,5,1.49,24,Other,Urban,1,1,Tester,4,6.44,1,Yes,EEE,Improving,5,2,21.24,4.23,3.9,2.35,3.79,91.39,4,Visual,Doctor
STU04812,62.61,53.44,9.49,1,4,3,1,14,2.62,4.39,0.37,2,2,1.05,20,Other,Urban,0,2,Data Scientist,1,3.35,0,Yes,CSE,Consistent,4,2,49.3,4.46,3.63,1.9,2.23,56.36,2,Visual,Government Employee
STU04813,85.38,91.26,9.54,4,2,4,1,8,4.98,16.2,94.16,5,5,3.75,19,Female,Urban,1,0,Data Scientist,4,5.41,1,No,CIVIL,Consistent,5,4,84.48,3.04,1.79,2.97,3.33,12.27,5,Mobility,Businessman
STU04814,84.57,88.05,8.85,7,1,10,6,5,1.73,44.29,47.95,3,0,1.48,22,Female,Urban,1,10,Developer,2,3.53,0,No,IT,Consistent,5,2,33.67,3.46,2.41,1.19,1.44,85.02,1,Visual,Clerk
STU04815,93.1,73.68,9.1,2,1,6,5,6,3.94,99.6,63.67,1,3,1.99,21,Male,Urban,1,4,Analyst,2,5.79,0,No,ECE,Improving,3,3,9.85,2.95,2.15,3.17,2.1,79.24,3,Hearing,Army Personnel
STU04816,86.01,76.06,7.67,7,4,11,10,2,4.44,8.47,55.29,0,0,1.18,25,Female,Urban,1,7,Developer,1,3.02,1,No,CSE,Consistent,1,10,30.79,1.64,5,1.67,2.35,79.99,3,Hearing,Engineer
STU04817,77.4,60.95,9.37,10,1,23,9,7,4.56,72.23,40.45,4,5,1.75,22,Female,Rural,1,1,Data Scientist,4,12.97,0,Yes,CIVIL,Consistent,5,4,73.18,1.31,4.27,3.32,2.52,26.46,3,Visual,Police Officer
STU04818,89.62,83.39,9.61,2,9,3,6,6,4.49,13.74,87.13,0,0,2.29,18,Male,Urban,1,1,Developer,2,9.48,1,No,CSE,Improving,3,6,30.21,4.5,1.71,4.21,2.92,75.55,3,Hearing,Businessman
STU04819,83.43,64.4,8.12,8,4,0,7,16,1.73,16.37,72.05,3,0,3.71,19,Female,Rural,1,6,Analyst,3,9.17,0,No,IT,Improving,1,9,92.99,4.76,4.3,2.19,4.29,83.45,3,Mobility,Army Personnel
STU04820,69.81,68.7,5.97,6,0,16,1,18,3.86,62.4,85.9,0,3,2.47,23,Other,Rural,1,10,Analyst,2,13.98,0,Yes,EEE,Consistent,4,2,79.74,4.75,4.13,2.69,3.96,95.22,2,Hearing,Government Employee
STU04821,77.95,55.12,9.09,10,7,22,8,18,1.35,84.58,89.29,3,1,4.07,18,Other,Rural,1,4,Analyst,3,8.01,1,Yes,CSE,Consistent,1,8,46.8,3.98,2.84,4.31,2.88,88.26,1,Visual,Police Officer
STU04822,91.84,78.12,8.31,10,3,10,4,16,1.68,82.53,39.39,5,0,3.69,19,Male,Urban,1,10,Developer,0,4.82,1,No,ECE,Improving,1,1,54.59,3.57,4.69,2.44,4.28,0.55,1,Hearing,Engineer
STU04823,65.51,92.47,9.61,10,7,12,10,6,4.17,93.11,99.69,2,4,1.13,23,Male,Rural,1,3,Analyst,4,13.4,0,Yes,CIVIL,Consistent,0,7,97.18,2.52,4.32,2.07,4.84,86.55,2,Hearing,Businessman
STU04824,98.28,55.38,9.17,8,2,1,7,5,1.49,86.85,60.5,3,3,2.09,18,Female,Urban,0,6,Tester,3,9.65,1,No,ECE,Improving,0,10,73.89,2.95,1.76,4.98,3.62,7.22,3,Visual,Businessman
STU04825,67.66,50.47,9.83,1,5,6,4,9,3.39,89.16,67.39,2,5,2.08,18,Female,Urban,0,0,Developer,2,3.77,0,No,ECE,Declining,5,6,61.63,1.06,3.55,4.09,4.95,97.23,5,Hearing,Clerk
STU04826,84.79,70.11,9.14,2,0,6,2,15,3.38,98.98,23.88,1,4,1.87,24,Male,Rural,0,1,Developer,2,10.87,1,No,CIVIL,Improving,1,3,78.21,4.78,2.23,4.19,4.21,54.38,1,Hearing,Army Personnel
STU04827,56.2,79.31,8.65,7,6,11,5,3,4.61,29.26,62.4,5,2,1.32,20,Female,Urban,1,1,Data Scientist,5,6.2,0,Yes,ECE,Improving,4,1,37.84,1.82,3.05,2.38,1.14,49.02,1,None,Clerk
STU04828,85.23,50.01,7.54,5,7,9,5,8,2.26,27.59,11.48,2,4,4.17,24,Female,Urban,0,0,Data Scientist,4,5.29,1,No,CSE,Consistent,2,5,46.32,3.51,4.79,4.92,3.46,44.64,2,Hearing,Farmer
STU04829,61.74,68.3,6.87,7,9,18,9,11,2.68,26.07,71.36,3,0,1.35,18,Other,Rural,0,3,Developer,5,3.62,0,Yes,ECE,Declining,3,8,25.95,2.8,1.67,1.29,3.86,99.5,3,Hearing,Police Officer
STU04830,84.84,78.3,5.23,4,1,14,10,2,4.16,86.72,91.1,4,0,3.52,20,Male,Rural,0,1,Developer,5,12.27,0,Yes,ECE,Improving,2,1,9.26,3.24,4.22,1.42,1.5,28.85,3,Mobility,Clerk
STU04831,93.43,91.17,5.86,0,1,22,9,8,4.5,40.58,45.73,5,1,4.3,23,Other,Urban,1,1,Tester,5,13.01,0,No,MECH,Improving,0,10,27.42,4,3.74,1.8,3.64,82.49,2,Visual,Police Officer
STU04832,76.99,89.18,9.54,6,3,20,5,9,4.68,87.24,78.7,5,0,2.06,23,Other,Rural,1,10,Developer,5,5.97,0,Yes,ECE,Improving,0,10,37.35,4.16,3.92,4.96,4.4,78.13,5,Mobility,Farmer
STU04833,75.29,63.51,7.87,5,10,22,9,13,2.61,83.17,72.2,1,0,2.58,25,Female,Rural,1,2,Data Scientist,1,10.66,0,No,IT,Improving,4,5,82.83,3.38,3.27,3.94,2.22,23.27,3,None,Businessman
STU04834,73.13,88.53,6.44,8,3,17,5,1,4.89,9.98,91.14,1,0,4.82,24,Male,Urban,1,2,Analyst,5,7.67,1,Yes,IT,Declining,2,8,52.13,2.65,2.88,3.28,2.97,98.19,2,Visual,Doctor
STU04835,74.93,75.9,6.78,6,10,8,1,13,1.8,77.72,75.82,3,2,4.88,18,Female,Urban,0,4,Data Scientist,1,9.29,1,No,IT,Declining,2,2,12.72,2.13,3.01,2.24,1.8,76.21,1,Visual,Clerk
STU04836,83.74,67.49,5.38,9,3,11,3,9,3.12,1.72,80.2,2,3,3.26,23,Other,Urban,0,6,Data Scientist,1,9.98,0,Yes,IT,Consistent,4,1,84.73,2.07,4.71,2.22,1.2,49.99,2,Visual,Farmer
STU04837,71.95,92.08,8.75,5,5,20,4,20,1.12,9.51,86.76,0,2,2.25,19,Other,Rural,1,5,Tester,2,8.41,1,No,CIVIL,Declining,4,8,7.58,4.95,2.37,3.09,2.22,73.12,1,None,Teacher
STU04838,95.22,68.58,8.17,3,4,24,1,19,1.3,50.6,0.03,4,1,3.39,20,Female,Rural,0,2,Analyst,4,5.95,0,Yes,MECH,Declining,2,10,52.01,1.44,3.88,1.44,3.09,81.01,1,Mobility,Engineer
STU04839,57.6,92.84,5.87,8,0,23,10,3,2.05,12.49,9.68,1,2,1.93,22,Male,Rural,0,9,Data Scientist,4,5.11,1,Yes,IT,Declining,5,8,27.74,1.09,1.38,2.08,3.43,73.98,1,Hearing,Army Personnel
STU04840,59.04,58.29,6.37,10,1,12,1,13,2.82,54.25,28.26,4,2,3.72,23,Other,Rural,0,1,Developer,0,10.69,1,No,CSE,Improving,2,1,8.79,4.51,1.28,1.24,4.33,31.41,3,None,Accountant
STU04841,60.63,96.43,7.44,1,9,24,7,2,4.03,43.64,96.75,3,1,4.27,24,Other,Urban,0,8,Developer,5,10.6,1,Yes,CSE,Improving,5,3,3.78,2.74,1.95,1.19,4.56,78.42,4,Mobility,Engineer
STU04842,67.24,74.71,7.01,7,8,6,6,19,2.4,11.19,59.57,3,0,1.21,22,Male,Urban,0,6,Analyst,4,4.29,1,No,CIVIL,Improving,5,5,76.91,3.91,3.62,1.24,4.41,12.05,1,Hearing,Doctor
STU04843,94.5,70.43,5.87,6,7,5,9,6,2.92,52.97,49,0,1,2.87,19,Male,Rural,0,3,Tester,0,8.61,1,Yes,MECH,Improving,2,4,97.25,2.93,3.69,3.06,2.37,61.02,1,Mobility,Shopkeeper
STU04844,64.47,54.66,7.99,6,5,10,9,15,1.17,3.5,12.78,2,1,3.3,20,Male,Rural,0,0,Tester,5,13.99,1,Yes,MECH,Consistent,0,10,29.47,4.13,1.23,1.24,3.59,66.04,1,Mobility,Teacher
STU04845,54.26,96.32,7.27,3,8,14,5,11,1.66,98.4,28.74,2,0,2.16,19,Male,Urban,0,2,Developer,5,13.75,0,No,IT,Declining,0,10,19.39,4.05,2.06,1.34,1.02,53.21,5,None,Lawyer
STU04846,57.97,50.41,5.94,10,0,20,5,3,4.64,95.73,93.58,2,3,4.17,19,Female,Rural,0,9,Tester,1,11.04,1,No,ECE,Declining,2,9,76.77,4.85,4.42,3.62,3.04,53.4,3,Visual,Engineer
STU04847,93.31,61.3,8.64,9,1,20,1,6,3.41,38.03,35.64,5,4,4.83,21,Other,Rural,0,5,Tester,2,4.47,0,Yes,MECH,Improving,4,8,53.52,1.52,4.16,4.46,3.32,84.34,3,Mobility,Driver
STU04848,79.46,51.24,6.86,6,1,0,9,7,3.58,58.48,24.43,0,5,1.26,23,Male,Rural,1,6,Developer,4,4.44,1,No,ECE,Declining,1,7,4.51,4.63,2.11,1.5,1.69,52.68,3,Mobility,Driver
STU04849,77.68,54.41,6.35,4,10,15,7,19,2.29,69.46,95.29,3,3,3.15,20,Female,Rural,0,3,Data Scientist,0,12.09,0,Yes,MECH,Declining,3,6,57.23,2.05,3.72,4.81,3.06,43.54,1,Mobility,Driver
STU04850,79.59,98.94,8.43,1,7,11,8,18,2.56,77.66,37.14,4,5,3.23,23,Male,Urban,1,8,Tester,1,6.62,1,No,IT,Improving,5,2,77.09,4.94,2.53,4.02,2.42,63.37,2,None,Businessman
STU04851,96.36,74.46,8.18,2,7,2,2,19,4.77,40.03,96.39,2,3,1.41,18,Female,Rural,1,0,Tester,1,4.02,1,No,CIVIL,Declining,2,8,72.74,4.04,2.47,2.64,3.77,66.34,4,None,Army Personnel
STU04852,90.29,55.58,7.39,4,10,22,3,13,3.99,57.27,36,3,4,1.94,24,Female,Rural,0,3,Tester,5,7.94,0,Yes,EEE,Consistent,3,9,25.96,4.65,2.63,3.98,3.18,51.96,2,Hearing,Doctor
STU04853,72.26,65.16,5.38,0,8,20,5,2,4.85,9.06,76.13,5,0,2.19,21,Other,Urban,0,2,Analyst,3,8.47,0,Yes,MECH,Declining,0,7,6.54,1.05,1.12,3.79,4.9,77.39,5,Visual,Technician
STU04854,58.16,91.7,7.27,2,0,14,6,19,3.08,87.21,31.84,0,5,3.6,25,Other,Urban,0,2,Data Scientist,1,10.68,1,No,CSE,Consistent,3,3,71.07,1.97,4.5,2.66,4.41,10.2,3,None,Farmer
STU04855,97.03,77.72,7.98,6,0,10,3,16,3.82,96.17,9.94,5,1,2.15,23,Other,Urban,0,6,Tester,3,9.71,1,Yes,EEE,Declining,2,3,76.05,3.97,4.57,4.83,3.32,17.03,1,Hearing,Army Personnel
STU04856,95.06,50.4,8.83,1,6,2,5,17,4.81,68.06,9.28,0,1,3.09,25,Female,Rural,1,0,Tester,1,14.21,0,Yes,EEE,Declining,5,4,46.64,2.6,4.04,1.22,3.11,34.91,3,Visual,Technician
STU04857,82.95,83.3,7.25,7,9,5,6,19,3.86,65.5,49.01,1,1,4.14,22,Other,Rural,1,3,Analyst,5,3.24,1,No,ECE,Improving,5,8,53.51,4.81,2.63,2.55,1.32,34.83,1,Visual,Clerk
STU04858,70.9,52,5.28,0,3,6,1,6,2.26,95.63,54.01,4,3,2.51,24,Other,Rural,0,5,Tester,0,13.7,1,No,EEE,Declining,2,9,27.98,2.58,4.95,2.92,3.15,10.92,4,Visual,Shopkeeper
STU04859,94.5,72.51,6.1,10,3,7,7,13,1.78,75.72,50.82,5,0,1.83,24,Female,Urban,0,7,Analyst,2,14.58,1,No,IT,Improving,0,10,65.39,2.19,2.5,3.91,1.25,83.2,4,Hearing,Doctor
STU04860,94.56,74.8,7.47,1,0,15,10,15,3.94,9.37,76.82,0,2,3.61,25,Other,Urban,1,5,Tester,1,5.95,1,No,CSE,Improving,1,10,59.12,1.91,2.86,2.77,1.75,76.01,1,None,Businessman
STU04861,52.23,83.62,8.78,10,10,1,7,19,2.54,93.78,2.74,5,0,3.03,25,Female,Rural,0,0,Developer,0,14.11,0,Yes,EEE,Consistent,3,2,18.83,2.52,1.03,1.75,4.35,94.46,2,None,Police Officer
STU04862,63.68,81.01,8.64,7,1,16,5,6,2.76,15.25,7.77,5,1,2.33,21,Other,Rural,0,3,Data Scientist,3,9.49,0,Yes,CSE,Declining,0,7,72.79,4.48,4.09,2.17,3.87,93.08,2,None,Doctor
STU04863,57.5,72.24,5.71,0,6,12,8,16,1.67,3.62,92.96,0,5,2.12,25,Other,Urban,0,8,Analyst,2,7.57,0,No,CSE,Improving,4,6,97.32,3.34,2.55,2.09,1.35,41.93,1,Mobility,Farmer
STU04864,58.78,64.56,6.37,3,8,16,10,2,3.55,67.1,25.52,5,5,2.5,21,Other,Urban,1,9,Data Scientist,4,13.26,1,Yes,EEE,Declining,0,9,64.68,4.13,1.86,4.05,1.82,78.58,2,Visual,Doctor
STU04865,99.24,80.57,9.82,7,0,15,4,10,3.29,69.22,6.27,3,5,2.39,19,Male,Rural,1,3,Tester,1,7.38,1,Yes,MECH,Declining,3,10,67.05,1.37,4.19,3.94,1.23,30.78,5,Mobility,Mechanic
STU04866,67.98,97.41,6.17,10,4,17,9,5,3.19,69.25,2.29,2,0,4.98,25,Female,Urban,0,0,Analyst,3,4.53,0,No,EEE,Consistent,1,5,18.12,4.23,4.5,3.63,2.7,82.19,3,Mobility,Driver
STU04867,91.68,78.5,5.93,4,10,17,3,20,1.7,19.85,10.81,2,0,1.23,18,Female,Urban,1,3,Developer,2,7.5,1,No,MECH,Consistent,0,4,59.35,3.79,3.77,4.81,2.83,90.8,1,None,Farmer
STU04868,61.8,53.17,7.53,5,10,23,10,15,1.66,58.86,48.79,5,3,1.71,19,Other,Rural,0,0,Data Scientist,0,4.65,1,Yes,EEE,Improving,2,3,45.52,3.91,4.05,4.3,2.15,5.76,5,None,Doctor
STU04869,55.47,75.3,8.34,3,8,5,1,14,4.55,27.05,65,5,1,4.8,23,Male,Urban,0,0,Developer,1,4.67,0,Yes,CIVIL,Declining,5,2,15.09,4.76,1.34,4.89,4.2,12.09,1,Visual,Engineer
STU04870,97.82,78.86,9.77,10,8,9,10,11,4.31,60.12,8.63,2,5,3.79,20,Female,Rural,1,5,Tester,5,9.1,0,No,MECH,Declining,0,9,56.76,1.99,1.81,3.35,1.04,4.35,4,None,Teacher
STU04871,91.41,78.23,5.37,0,1,12,2,4,3.78,96.64,55.03,4,5,4.23,19,Other,Rural,1,9,Analyst,5,3.7,0,Yes,CIVIL,Improving,2,6,27.16,2.76,2.59,3.02,3.71,7.43,2,Hearing,Driver
STU04872,80.31,57.35,9.1,6,9,23,2,11,2.26,33.53,69.34,3,4,2.53,25,Other,Urban,1,1,Data Scientist,2,4.5,0,Yes,IT,Declining,4,7,21.76,3.45,4.06,4.2,4.8,38.47,2,Visual,Teacher
STU04873,92.05,66.99,7.52,1,9,21,7,2,4.29,92.86,17.11,0,1,3.81,20,Other,Rural,1,3,Tester,4,11.35,1,Yes,CSE,Improving,4,9,8.65,2.09,4.1,3.67,3.59,11.3,5,Mobility,Technician
STU04874,71.13,73.24,8.07,0,1,23,2,9,2.91,81.78,57.4,3,2,4.25,18,Female,Urban,1,7,Data Scientist,3,8.19,1,Yes,ECE,Declining,3,6,61.82,2.41,2.24,1.22,3.05,29.55,5,Hearing,Accountant
STU04875,88.19,53.79,9.15,7,3,10,2,2,1.15,76.14,97.4,5,0,4.77,23,Other,Rural,1,4,Analyst,2,12,0,Yes,ECE,Declining,5,3,24.74,2.06,4.51,3.18,1.51,75.22,5,Hearing,Farmer
STU04876,94.82,55.24,8.59,5,9,5,2,4,3.58,55.83,39.99,4,5,4.16,23,Male,Rural,1,8,Data Scientist,3,11.18,1,No,MECH,Improving,0,3,93.49,2.71,4.94,1.55,3.94,79.66,4,None,Engineer
STU04877,50.73,60.38,6.99,10,9,1,6,2,3.98,41.67,5.59,1,0,3.49,23,Other,Rural,0,4,Data Scientist,3,13.42,0,No,IT,Improving,5,1,37.75,1.34,2.51,3.94,1.01,77.85,3,Visual,Driver
STU04878,75.02,68.93,5.53,3,2,2,4,3,1.79,81.85,90.41,3,5,2.76,22,Other,Rural,1,2,Data Scientist,4,7.62,0,No,IT,Declining,2,3,4.34,3.64,1.06,2.92,1.75,65.24,5,None,Clerk
STU04879,59.12,63.81,7.16,2,9,23,4,9,2.41,88.73,48.13,3,1,3.51,23,Female,Rural,1,3,Data Scientist,4,8.2,0,No,CIVIL,Declining,2,6,83.26,3.85,4.74,3.18,3.04,25.41,4,Mobility,Farmer
STU04880,55.82,60.26,5.17,6,10,9,5,15,4.07,79.33,29.64,4,2,2,18,Female,Rural,0,10,Developer,2,5.28,1,Yes,IT,Declining,2,7,92.52,4.36,2.12,4.17,2.32,46.8,3,Visual,Teacher
STU04881,61.97,71.01,6.82,6,0,5,4,19,2.43,94.02,73.14,4,3,3.43,21,Male,Rural,1,9,Developer,0,8.74,1,Yes,EEE,Consistent,1,6,29.06,2.91,2.7,4.43,1.68,7.83,2,Visual,Doctor
STU04882,97.16,51.59,8.54,8,8,14,3,9,3.75,10.05,6.07,1,3,3.26,22,Male,Urban,0,10,Analyst,0,6.37,0,Yes,EEE,Consistent,4,8,31.54,2.03,1.18,3.96,4.84,93.77,1,Hearing,Doctor
STU04883,97.84,94.96,8.07,8,0,0,4,2,3.88,97.67,35.39,0,0,2.51,18,Male,Urban,0,9,Developer,3,6.34,1,Yes,CIVIL,Improving,4,5,66.65,1.69,2.05,2.68,2.71,31.6,1,Visual,Mechanic
STU04884,86.02,97.55,7.21,6,8,9,3,2,4.25,5,95.96,1,3,2.46,19,Other,Rural,1,9,Data Scientist,0,8.18,1,No,IT,Consistent,5,5,34.82,3.87,1.21,2.4,3.08,31.28,2,Visual,Farmer
STU04885,85.87,77.5,6.68,8,4,1,6,7,1.27,88.67,21.85,0,5,4.97,18,Male,Urban,0,3,Tester,1,13.82,0,No,CSE,Consistent,1,4,98.71,2.44,1.27,3,3.49,80.29,2,Mobility,Farmer
STU04886,77.26,94.14,5.15,1,8,1,9,1,1.77,60.21,49.21,2,1,3.22,21,Other,Rural,0,0,Data Scientist,3,9,0,No,IT,Consistent,3,1,13.98,1.15,2.4,2.75,1.87,85.34,4,Hearing,Doctor
STU04887,66.55,77.92,7.35,10,4,14,2,5,4.27,57.85,45.41,4,5,3.62,24,Female,Urban,0,3,Tester,2,4.11,1,Yes,ECE,Improving,4,7,5.31,2.03,4.2,3.02,4.04,20.4,2,Mobility,Technician
STU04888,51.73,68.27,8.29,0,1,12,2,15,2.91,12.37,52.12,3,1,4.86,23,Other,Urban,1,7,Analyst,5,13.52,0,Yes,MECH,Consistent,4,7,71.95,4.36,1.83,2.46,4.4,26.67,2,Visual,Government Employee
STU04889,68.09,71.82,6.55,10,10,10,4,2,3.33,3.36,26.71,5,1,3.49,20,Male,Urban,1,2,Developer,1,5.56,0,No,IT,Consistent,5,10,94.81,4.06,2.53,3.63,1.36,27.95,5,None,Engineer
STU04890,50.24,50.64,7.82,10,5,24,8,10,2.83,75.56,10,4,3,2.53,20,Male,Rural,0,6,Tester,1,5.83,0,No,CSE,Consistent,1,4,94.92,2.23,3.58,4.83,4.71,47.84,1,Visual,Driver
STU04891,54.85,85.6,7.54,0,10,6,9,9,4.63,32.07,69.05,4,5,1.73,22,Other,Urban,0,9,Analyst,2,10.65,0,Yes,IT,Improving,2,4,63.79,1.76,4.8,1,3.32,76.21,3,Visual,Mechanic
STU04892,61.68,75.63,8.92,2,6,8,9,17,1.49,20.02,38.55,2,1,4.1,20,Other,Urban,1,7,Tester,3,7.27,1,No,MECH,Improving,0,2,22.09,4.24,2.35,4.47,2.08,54.82,5,Mobility,Farmer
STU04893,64.2,92.76,5.99,8,0,11,2,4,2.31,13.43,43.94,0,3,4.86,21,Other,Urban,1,2,Data Scientist,4,3.65,1,No,CIVIL,Improving,4,8,40.22,4.88,4.32,4.53,2.22,99.21,3,Hearing,Army Personnel
STU04894,86.57,55.08,7.81,2,8,5,7,16,1.54,12.62,78.63,0,2,2.98,20,Male,Rural,1,4,Data Scientist,3,3.99,1,Yes,CIVIL,Declining,5,10,80.95,4.22,1.96,1.32,2.29,78.64,4,None,Shopkeeper
STU04895,85.5,98.56,8.68,7,9,17,9,8,2.66,80.16,14.68,3,3,1.87,18,Other,Rural,0,3,Developer,0,13.11,0,No,MECH,Consistent,0,8,77,1.89,3.01,3.78,3.18,46.25,4,Hearing,Teacher
STU04896,88.59,57.67,8.64,9,8,13,6,8,4.63,86.74,1.47,3,4,4.33,23,Male,Rural,0,9,Analyst,3,4.9,0,No,CSE,Consistent,4,9,36.75,2.15,2.79,2.61,1.79,69.3,5,Hearing,Mechanic
STU04897,58.45,93.5,9.48,10,4,13,3,7,2.61,51.03,73.04,5,2,2.35,22,Other,Rural,0,10,Developer,5,7.99,1,No,EEE,Declining,3,8,61.35,3.53,3.74,1.19,4.42,49.93,4,Hearing,Clerk
STU04898,93.81,91.57,7.83,8,10,19,7,18,4.89,33.17,39.03,0,4,1.49,24,Female,Urban,0,7,Analyst,4,8.58,1,No,EEE,Declining,5,1,18.86,2.51,4.28,3.76,2.32,91.39,3,Mobility,Farmer
STU04899,82.82,79.7,8.88,1,3,1,2,15,2.77,19.72,62.8,0,4,3.7,25,Female,Urban,0,0,Developer,3,11.44,1,No,CSE,Improving,5,5,43.94,2.22,3.3,3.92,1.16,89.13,2,Hearing,Teacher
STU04900,93.1,55.74,7.63,7,8,18,8,12,1.32,68.38,94.93,3,5,4.99,18,Female,Rural,0,9,Tester,3,11.3,1,No,MECH,Declining,4,2,19.19,2.71,4.41,1.2,2.87,92.39,2,Hearing,Accountant
STU04901,66.39,81.44,5.18,1,5,11,3,5,4.96,4.43,6.51,0,1,2.47,21,Other,Rural,0,1,Analyst,0,4.74,1,Yes,IT,Improving,1,4,57.6,3.85,3.08,2.1,1.47,60.83,5,Visual,Driver
STU04902,83.8,50.57,5.21,9,8,6,5,16,1.33,46.94,52.94,2,1,4.44,20,Female,Rural,0,3,Data Scientist,3,3.07,0,No,IT,Declining,5,7,74.58,1.35,1.15,3.74,4.6,4.88,3,None,Farmer
STU04903,65.63,82.78,9.75,10,2,22,9,15,2.17,26.21,17.69,3,3,2.83,18,Other,Urban,0,1,Analyst,4,9.72,0,Yes,MECH,Consistent,0,8,25.82,2.84,1.79,2.92,1.95,13.5,4,Visual,Clerk
STU04904,97.61,94.5,8.1,1,6,9,6,20,2.14,80.31,52.92,3,1,2.42,22,Other,Urban,0,9,Tester,4,9.48,1,No,CSE,Improving,1,4,72.94,4.77,1.29,2.39,3.34,86.54,4,Visual,Technician
